source,listing_id,category,url,title,price_vnd,price_raw,area_m2,area_raw,bedrooms,toilets,city,district,ward,location_raw,posted_date,scraped_at
batdongsan,bds_46230430,nha_rieng,https://batdongsan.com.vn/cho-thue-nha-rieng-pho-hao-nam-phuong-o-cho-dua-3/nr-3pn-2wc-110m2-gia-uu-ai-14-trieu-tai-ngach-127-28-ha-noi-pr46230430,"Cho thuê NR 3PN, 2WC, 110m2, giá ưu đãi 14 triệu/tháng tại Ngách 127/28 Hào Nam, Hà Nội",14000000.0,14 triệu/tháng,110.0,110 m²,3.0,2.0,Hà Nội,Đống Đa,Đống Đa mới,Q. Đống Đa (P. Đống Đa mới),2026-09-10,2026-09-16
batdongsan,bds_46267180,nha_rieng,https://batdongsan.com.vn/cho-thue-nha-rieng-pho-nguy-nhu-kon-tum_1-phuong-nhan-chinh-5/chu-cho-2-tang-kinh-doanh-tai-so-6-ngo-68-tum-pr46267180,Chính chủ cho thuê 2 tầng kinh doanh tại số 6 ngõ 68 Ngụy Như Kon Tum,48000000.0,48 triệu/tháng,100.0,100 m²,,2.0,Hà Nội,Thanh Xuân,Thanh Xuân mới,Q. Thanh Xuân (P. Thanh Xuân mới),,2026-09-16
batdongsan,bds_46303972,nha_rieng,https://batdongsan.com.vn/cho-thue-nha-rieng-duong-la-thanh-phuong-giang-vo-2/cho-5-tang-4pn-3wc-15-trieu-38m2-tai-ngo-766-ha-noi-pr46303972,"Cho thuê nhà riêng 5 tầng 4PN, 3WC, 15 triệu, 38m2 tại Ngõ 766, La Thành, Giảng Võ, Hà Nội",15000000.0,15 triệu/tháng,38.0,38 m²,4.0,3.0,Hà Nội,Ba Đình,Giảng Võ mới,Q. Ba Đình (P. Giảng Võ mới),2026-09-16,2026-09-16
batdongsan,bds_46299938,nha_rieng,https://batdongsan.com.vn/cho-thue-nha-rieng-duong-nguyen-co-thach-phuong-my-dinh-1-14/cho-hon-10-can-lien-ke-biet-thu-o-quanh-inh-trinh-van-bo-xuan-phuong-pr46299938,"Cho thuê hơn 10 căn liền kề, biệt thự ở quanh Nguyễn Cơ Thạch, Mỹ Đình, Trịnh Văn Bô Xuân Phương",15000000.0,15 triệu/tháng,50.0,50 m²,6.0,4.0,Hà Nội,Nam Từ Liêm,Từ Liêm mới,Q. Nam Từ Liêm (P. Từ Liêm mới),2026-09-16,2026-09-16
batdongsan,bds_46257466,nha_rieng,https://batdongsan.com.vn/cho-thue-nha-rieng-pho-thai-ha-phuong-o-cho-dua-3/ong-a-80m2-4-5-tang-2-mat-thoang-rong-rai-hop-vp-lop-hoc-22tr-th-pr46257466,"Cho thuê nhà Thái Hà - Đống Đa: 80m2 - 4,5 tầng, 2 mặt thoáng, rộng rãi, hợp VP, lớp học, 22tr/th",22000000.0,22 triệu/tháng,80.0,80 m²,,,Hà Nội,Đống Đa,Đống Đa mới,Q. Đống Đa (P. Đống Đa mới),2026-09-16,2026-09-16
batdongsan,bds_45930803,nha_rieng,https://batdongsan.com.vn/cho-thue-nha-rieng-pho-nghia-dung-phuong-phuc-xa-2/cho-so-43-ngo-140-hong-ha-ha-noi-pr45930803,"Cho thuê nhà riêng 4 tầng ngõ 140 Phố Nghĩa Dũng, Phúc Xá, Hồng Hà, Hà Nội.",17000000.0,17 triệu/tháng,80.0,80 m²,7.0,3.0,Hà Nội,Ba Đình,Hồng Hà mới,Q. Ba Đình (P. Hồng Hà mới),2026-09-15,2026-09-16
batdongsan,bds_46297883,nha_rieng,https://batdongsan.com.vn/cho-thue-nha-rieng-duong-ly-nam-de-phuong-hang-ma-1/chinh-chu-cho-pho-e-hoan-kiem-ha-noi-pr46297883,"Chính chủ cho thuê nhà tầng 1 phố Lý Nam Đế, Hoàn Kiếm, Hà Nội",10000000.0,10 triệu/tháng,40.0,40 m²,,,Hà Nội,Hoàn Kiếm,Hoàn Kiếm mới,Q. Hoàn Kiếm (P. Hoàn Kiếm mới),2026-09-15,2026-09-16
batdongsan,bds_46297747,nha_rieng,https://batdongsan.com.vn/cho-thue-nha-rieng-duong-nguyen-hong-phuong-lang-ha-3/cho-nr-3-2-45-p-q-ong-a-7-trieu-45m2-gia-tot-pr46297747,"Cho thuê NR 3/2/45 Nguyên Hồng, Phường Láng Hạ, Quận Đống Đa, 7 triệu, 45m2 giá tốt",7000000.0,7 triệu/tháng,45.0,45 m²,,1.0,Hà Nội,Đống Đa,Láng mới,Q. Đống Đa (P. Láng mới),2026-09-15,2026-09-16
batdongsan,bds_46136025,nha_rieng,https://batdongsan.com.vn/cho-thue-nha-rieng-duong-ngo-gia-tu-phuong-viet-hung-2-9/cho-chinh-chu-48-tu-pr46136025,"Cho thuê nhà chính chủ ngõ 48 Ngô Gia Tự 40m2, 4 tầng, 10 tr/tháng. LH 0966 869 *** A Huấn full NT",10000000.0,10 triệu/tháng,40.0,40 m²,4.0,3.0,Hà Nội,Long Biên,Việt Hưng mới,Q. Long Biên (P. Việt Hưng mới),2026-09-15,2026-09-16
batdongsan,bds_40284543,nha_rieng,https://batdongsan.com.vn/cho-thue-nha-rieng-phuong-trung-hoa-4/so-26-lo-a-dtm-yen-gia-20-trieu-th-cho-5-tang-chuan-van-phong-pr40284543,"Số nhà 68 lô A ĐTM Trung Yên (0975 983 ***) 20 triệu/th cho thuê nhà 5 tầng, thiết kế chuẩn văn phòng",20000000.0,20 triệu/tháng,75.0,75 m²,,,Hà Nội,Cầu Giấy,Yên Hòa mới,Q. Cầu Giấy (P. Yên Hòa mới),2026-09-15,2026-09-16
batdongsan,bds_37657063,nha_rieng,https://batdongsan.com.vn/cho-thue-nha-rieng-duong-nguyen-canh-di-phuong-dai-kim-8/cho-khu-do-thi-hoang-mai-dt-54m2-3-tang-gia-15-tr-th-lh-0989-604-688-pr37657063,"Cho thuê nhà khu đô thị Đại Kim, Hoàng Mai, DT 54m2 3 tầng, giá 18tr/th, LH 0989 604 ***",18000000.0,18 triệu/tháng,54.0,54 m²,4.0,,Hà Nội,Hoàng Mai,Định Công mới,Q. Hoàng Mai (P. Định Công mới),2026-09-15,2026-09-16
batdongsan,bds_46293208,nha_rieng,https://batdongsan.com.vn/cho-thue-nha-rieng-duong-thuong-thanh-phuong-thuong-thanh-1-9/chinh-chu-cho-trong-ngo-ngyen-can-2-5-tang-tai-thanh-pr46293208,"Chính chủ: Cho thuê nhà trong ngõ nguyên căn nhà 2,5 tầng tại Thượng Thanh",8000000.0,8 triệu/tháng,50.0,50 m²,3.0,2.0,Hà Nội,Long Biên,Việt Hưng mới,Q. Long Biên (P. Việt Hưng mới),2026-09-14,2026-09-16
batdongsan,bds_46291782,nha_rieng,https://batdongsan.com.vn/cho-thue-nha-rieng-duong-nguyen-co-thach-phuong-my-dinh-2-14/cho-12-can-lien-ke-bt-ham-nghi-trinh-van-bo-thang-may-oto-o-pr46291782,"Cho thuê 12 căn Liền Kề, BT Nguyễn Cơ Thạch, Hàm Nghi, Trịnh Văn Bô, thang máy, ô tô đỗ.",15000000.0,15 triệu/tháng,60.0,60 m²,5.0,4.0,Hà Nội,Nam Từ Liêm,Từ Liêm mới,Q. Nam Từ Liêm (P. Từ Liêm mới),2026-09-13,2026-09-16
batdongsan,bds_46290074,nha_rieng,https://batdongsan.com.vn/cho-thue-nha-rieng-duong-xuan-la-phuong-xuan-la-6/cho-mat-bang-tang-1-tang-2-uong-tay-ho-40-60m-gan-kosmo-pr46290074,"Cho thuê mặt bằng tầng 1, tầng 2 đường Xuân La, Tây Hồ 40 - 60m2, gần Kosmo",10000000.0,10 triệu/tháng,60.0,60 m²,,,Hà Nội,Tây Hồ,Xuân Đỉnh mới,Q. Tây Hồ (P. Xuân Đỉnh mới),2026-09-13,2026-09-16
nhatot,nt_134726618,can_ho_chung_cu,https://www.nhatot.com/134726618.htm,CHO THUÊ 2PN FULL NỘI THẤT THIẾT KẾ SANG TRỌNG NGAY MẶT PHỐ NGỌC HÀ,15000000,15 triệu/tháng,50.0,50,2.0,1.0,Hà Nội,Ba Đình,Ngọc Hà,Phố Ngọc Hà - Phường Ngọc Hà - Quận Ba Đình,2026-09-16,2026-09-16
nhatot,nt_134726430,can_ho_chung_cu,https://www.nhatot.com/134726430.htm,Cho thuê căn hộ Tầng 3 khu TT xà phòng - 181 đường Nguyễn Trãi- TX- HN,5500000,"5,5 triệu/tháng",70.0,70,2.0,1.0,Hà Nội,Thanh Xuân,Thượng Đình,Đường Nguyễn Trãi - Phường Thượng Đình - Quận Thanh Xuân,2026-09-16,2026-09-16
nhatot,nt_134655911,can_ho_chung_cu,https://www.nhatot.com/134655911.htm,🔥 Cực Hiếm! 3PN Vinhomes West Point 90m2 Đủ Đồ Chỉ 27Tr Ở Ngay,27000000,27 triệu/tháng,90.0,90,3.0,2.0,Hà Nội,Nam Từ Liêm,Mễ Trì,Đường Phạm Hùng - Phường Mễ Trì - Quận Nam Từ Liêm,2026-09-16,2026-09-16
nhatot,nt_134726149,can_ho_chung_cu,https://www.nhatot.com/134726149.htm,"Cho thuê chung cư 590 CMT8, Căn 1PN giá thuê 9tr/tháng",9000000,9 triệu/tháng,60.0,60,1.0,,Hà Nội,Ba Đình,Thành Công,Láng Hạ - Phường Thành Công - Quận Ba Đình,2026-09-16,2026-09-16
nhatot,nt_134726057,can_ho_chung_cu,https://www.nhatot.com/134726057.htm,CHO THUÊ căn hộ tại CC Bắc Hà Lucky - Số 30 Phạm Văn Đồng - 2PN 2WC,12000000,12 triệu/tháng,70.0,70,2.0,2.0,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,Phạm Văn Đồng - Phường Dịch Vọng Hậu - Quận Cầu Giấy,2026-09-16,2026-09-16
nhatot,nt_134701819,can_ho_chung_cu,https://www.nhatot.com/134701819.htm,1N1K FULL NỘI THẤT TIỆN NGHI MỚI BAN CÔNG NGAY LOTTE MALL TÂY HỒ ,11000000,11 triệu/tháng,45.0,45,1.0,,Hà Nội,Tây Hồ,Xuân La,Đường Lạc Long Quân - Phường Xuân La - Quận Tây Hồ,2026-09-16,2026-09-16
nhatot,nt_133453192,can_ho_chung_cu,https://www.nhatot.com/133453192.htm,"Ở đây có rất nhiều căn hộ đẹp - Giá tốt cho thuê. Ocean park, Gia Lâm ",5000000,5 triệu/tháng,36.0,36,1.0,,Hà Nội,Gia Lâm,Thị trấn Trâu Quỳ,Yên Viên - Thị trấn Trâu Quỳ - Huyện Gia Lâm,2026-09-16,2026-09-16
nhatot,nt_134725647,can_ho_chung_cu,https://www.nhatot.com/134725647.htm,CẬP NHẬT QUỸ CĂN THUÊ Studio/1N/2N/3N giá tốt từ 8tr,8000000,8 triệu/tháng,46.0,46,1.0,1.0,Hà Nội,Nam Từ Liêm,Tây Mỗ,Đại Mỗ - Phường Tây Mỗ - Quận Nam Từ Liêm,2026-09-16,2026-09-16
nhatot,nt_134449108,can_ho_chung_cu,https://www.nhatot.com/134449108.htm,CĂN GÓC 3PN 82M² FULL NT–PHÁP VÂN–VÀO Ở NGAY–ƯU TIÊN GĐ THUÊ LÂU DÀI,10500000,"10,5 triệu/tháng",82.0,82,3.0,2.0,Hà Nội,Hoàng Mai,Hoàng Liệt,Ngõ 15 Ngọc Hồi - Phường Hoàng Liệt - Quận Hoàng Mai,2026-09-16,2026-09-16
nhatot,nt_134725393,can_ho_chung_cu,https://www.nhatot.com/134725393.htm,"Cho thuê CCMN Hào Nam - Cát Linh, Thổ Quan ở ngay, oto đỗ cửa, full đồ",9000000,9 triệu/tháng,50.0,50,2.0,,Hà Nội,Đống Đa,Ô Chợ Dừa,Phố Hào Nam - Phường Ô Chợ Dừa - Quận Đống Đa,2026-09-16,2026-09-16
nhatot,nt_134552773,can_ho_chung_cu,https://www.nhatot.com/134552773.htm,Cho thuê căn hộ Phố Nguyễn Khánh Toàn-Cầu Giấy 55m 2 ngủ,9800000,"9,8 triệu/tháng",55.0,55,2.0,1.0,Hà Nội,Cầu Giấy,Nghĩa Đô,Nguyễn Khánh Toàn - Phường Nghĩa Đô - Quận Cầu Giấy,2026-09-16,2026-09-16
nhatot,nt_132646762,can_ho_chung_cu,https://www.nhatot.com/132646762.htm,"CHO THUÊ CĂN HỘ TẦNG 4 – NGÕ 36 XUÂN LA, TÂY HỒ, HÀ NỘI",9000000,9 triệu/tháng,60.0,60,2.0,1.0,Hà Nội,Tây Hồ,Xuân La,Ngõ 36 Xuân La - Phường Xuân La - Quận Tây Hồ,2026-09-16,2026-09-16
nhatot,nt_131874120,can_ho_chung_cu,https://www.nhatot.com/131874120.htm,chính chủ cho thuê phòng chung cư mi ni như hình,3500000,"3,5 triệu/tháng",25.0,25,10.0,7.0,Hà Nội,Nam Từ Liêm,Phú Đô,Đường Lê Quang Đạo - Phường Phú Đô - Quận Nam Từ Liêm,2026-09-16,2026-09-16
nhatot,nt_134723379,can_ho_chung_cu,https://www.nhatot.com/134723379.htm,Căn Hộ Tầng 4 Khu Tập Thể,5000000,5 triệu/tháng,54.0,54,2.0,1.0,Hà Nội,Ba Đình,Ngọc Hà,Phố Đội Cấn - Phường Ngọc Hà - Quận Ba Đình,2026-09-16,2026-09-16
nhatot,nt_132810273,can_ho_chung_cu,https://www.nhatot.com/132810273.htm,"HÀNG HIẾM!!NEW 2 ngủ, 1 ngủ ô tô đỗ cửa tại Hoàng Quốc Việt, Cầu Giấy",10000000,10 triệu/tháng,60.0,60,2.0,2.0,Hà Nội,Cầu Giấy,Nghĩa Đô,Đường Hoàng Quốc Việt - Phường Nghĩa Đô - Quận Cầu Giấy,2026-09-16,2026-09-16
nhatot,nt_134678315,can_ho_chung_cu,https://www.nhatot.com/134678315.htm,1N1K FULL ĐỒ MỚI TINH BAN CÔNG NGAY TRUNG TÂM HỘI NGHỊ QUỐC GIA,8000000,8 triệu/tháng,45.0,45,1.0,,Hà Nội,Nam Từ Liêm,Mễ Trì,Phố Đồng Me (kéo dài) - Phường Mễ Trì - Quận Nam Từ Liêm,2026-09-16,2026-09-16
nhatot,nt_134677853,can_ho_chung_cu,https://www.nhatot.com/134677853.htm,CĂN HỘ 3PN 2WC TRẦN QUÝ KIÊN – CẦU GIẤY – FULL ĐỒ – CHỈ 13TR/THÁNG,13000000,13 triệu/tháng,80.0,80,3.0,2.0,Hà Nội,Cầu Giấy,Dịch Vọng,Phố Trần Quý Kiên - Phường Dịch Vọng - Quận Cầu Giấy,2026-09-16,2026-09-16
nhatot,nt_134712245,can_ho_chung_cu,https://www.nhatot.com/134712245.htm,Cho thuê Tập thể 70m gồm 2 ngủ ở Đầm Trấu.,9000000,9 triệu/tháng,70.0,70,2.0,,Hà Nội,Hai Bà Trưng,Bạch Đằng,Đường Đầm Trấu - Phường Bạch Đằng - Quận Hai Bà Trưng,2026-09-16,2026-09-16
nhatot,nt_134693598,can_ho_chung_cu,https://www.nhatot.com/134693598.htm,1N1K FULL ĐỒ MỚI BAN CÔNG SIÊU THOÁNG NGAY CÔNG VIÊN HOÀ BÌNH,6600000,"6,6 triệu/tháng",40.0,40,1.0,,Hà Nội,Bắc Từ Liêm,Xuân Đỉnh,Đường Xuân Đỉnh - Phường Xuân Đỉnh - Quận Bắc Từ Liêm,2026-09-16,2026-09-16
nhatot,nt_134707335,can_ho_chung_cu,https://www.nhatot.com/134707335.htm,CHO THUÊ PHÒNG Ở PHÚ ĐÔ ,5000000,5 triệu/tháng,30.0,30,1.0,1.0,Hà Nội,Nam Từ Liêm,Phú Đô,Đường Lê Quang Đạo kéo dài - Phường Phú Đô - Quận Nam Từ Liêm,2026-09-16,2026-09-16
nhatot,nt_134699215,can_ho_chung_cu,https://www.nhatot.com/134699215.htm,Cho thuê Ccmn Nguyễn Văn Cừ - Ái Mộ - Hồng Tiến - Bồ đề,5000000,5 triệu/tháng,30.0,30,1.0,,Hà Nội,Long Biên,Bồ Đề,Đường Nguyễn Văn Cừ - Phường Bồ Đề - Quận Long Biên,2026-09-16,2026-09-16
nhatot,nt_134721689,can_ho_chung_cu,https://www.nhatot.com/134721689.htm,"cho thuê căn hộ số 5a ngõ 111 Nghĩa Dũng, Phúc Xá. đủ đồ vip, sát phố",4000000,4 triệu/tháng,46.0,46,1.0,1.0,Hà Nội,Ba Đình,Phúc Xá,Ngõ 111 Nghĩa Dũng - Phường Phúc Xá - Quận Ba Đình,2026-09-16,2026-09-16
nhatot,nt_132487359,can_ho_chung_cu,https://www.nhatot.com/132487359.htm,"Cho thuê CHDV Studio mới tinh Ngõ 690 Lạc Long Quân, gần Lotte Tây Hồ",8000000,8 triệu/tháng,30.0,30,1.0,1.0,Hà Nội,Tây Hồ,Nhật Tân,Đường Lạc Long Quân - Phường Nhật Tân - Quận Tây Hồ,2026-09-16,2026-09-16
nhatot,nt_134721401,can_ho_chung_cu,https://www.nhatot.com/134721401.htm,Chính chủ cho thuê lâu dài ,10000000,10 triệu/tháng,76.0,76,2.0,2.0,Hà Nội,Đông Anh,Vĩnh Ngọc,5 - Xã Vĩnh Ngọc - Huyện Đông Anh,2026-09-16,2026-09-16
nhatot,nt_134644551,can_ho_chung_cu,https://www.nhatot.com/134644551.htm,cho thuê cc ecogreen,12000000,12 triệu/tháng,67.0,67,2.0,2.0,Hà Nội,Thanh Trì,Tân Triều,Tân Triều - Xã Tân Triều - Huyện Thanh Trì,2026-09-16,2026-09-16
nhatot,nt_134685314,can_ho_chung_cu,https://www.nhatot.com/134685314.htm,KHAI TRƯƠNG CĂN HỘ 1N1K NGAY TRUNG TÂM CẦU GIẤY - FULL NỘI THẤT,6000000,6 triệu/tháng,30.0,30,1.0,,Hà Nội,Cầu Giấy,Dịch Vọng,Đường Xuân Thủy - Phường Dịch Vọng - Quận Cầu Giấy,2026-09-16,2026-09-16
nhatot,nt_134720999,can_ho_chung_cu,https://www.nhatot.com/134720999.htm,"Cho thuê studio 32m - 5,5 triệu- nguyên bản CĐT -Vin Smart City",5500000,"5,5 triệu/tháng",32.0,32,1.0,1.0,Hà Nội,Nam Từ Liêm,Tây Mỗ,The Sapphire-Vinhomes Smart City - Phường Tây Mỗ - Quận Nam Từ Liêm,2026-09-16,2026-09-16
nhatot,nt_134524714,can_ho_chung_cu,https://www.nhatot.com/134524714.htm,"Siêu phẩm CCMN 30m2 Full đồ gác xép, máy giặt riêng tại Mễ Trì Hạ",6300000,"6,3 triệu/tháng",30.0,30,1.0,1.0,Hà Nội,Nam Từ Liêm,Mễ Trì,Phố Mễ Trì Hạ - Phường Mễ Trì - Quận Nam Từ Liêm,2026-09-16,2026-09-16
nhatot,nt_134679195,can_ho_chung_cu,https://www.nhatot.com/134679195.htm,"CCMN Hoàng Mai, nhỉnh 4tr, thang máy, full nội thất, phòng khép kín",4600000,"4,6 triệu/tháng",40.0,40,1.0,1.0,Hà Nội,Hoàng Mai,Đại Kim,Đường Kim Giang - Phường Đại Kim - Quận Hoàng Mai,2026-09-16,2026-09-16
nhatot,nt_134680545,can_ho_chung_cu,https://www.nhatot.com/134680545.htm,Em cho thuê căn hộ 1 ngủ full đồ tại E4 Yên Hòa Park View vào ở ngay,10000000,10 triệu/tháng,40.0,40,1.0,,Hà Nội,Cầu Giấy,Yên Hoà,Vũ Phạm Hàm - Phường Yên Hoà - Quận Cầu Giấy,2026-09-16,2026-09-16
nhatot,nt_132559104,can_ho_chung_cu,https://www.nhatot.com/132559104.htm,cho thuê tầng riêng 50m²  2 Phong Full nội thất ,6000000,6 triệu/tháng,50.0,50,2.0,1.0,Hà Nội,Hoàng Mai,Thịnh Liệt,Phố Nguyễn Chính - Phường Thịnh Liệt - Quận Hoàng Mai,2026-09-16,2026-09-16
nhatot,nt_132802864,can_ho_chung_cu,https://www.nhatot.com/132802864.htm,chính chủ cho thuê phòng như hình,3500000,"3,5 triệu/tháng",25.0,25,1.0,,Hà Nội,Nam Từ Liêm,Phú Đô,Đường Lê Quang Đạo - Phường Phú Đô - Quận Nam Từ Liêm,2026-09-16,2026-09-16
nhatot,nt_134720542,can_ho_chung_cu,https://www.nhatot.com/134720542.htm,Căn hộ Tập thể tầng 5 DT70 2 P.Ngủ thoáng ngõ ôtô phố Hoàng Ngọc Phách,6500000,"6,5 triệu/tháng",70.0,70,2.0,2.0,Hà Nội,Đống Đa,Láng Hạ,Phố Hoàng Ngọc Phách - Phường Láng Hạ - Quận Đống Đa,2026-09-16,2026-09-16
nhatot,nt_134720435,can_ho_chung_cu,https://www.nhatot.com/134720435.htm, CHO THUÊ CĂN HỘ CT3A X2 – LINH ĐÀM 2Pn GIÁ 8TR,8000000,8 triệu/tháng,68.0,68,2.0,,Hà Nội,Hoàng Mai,Hoàng Liệt,lINH đAM - Phường Hoàng Liệt - Quận Hoàng Mai,2026-09-16,2026-09-16
