source,listing_id,category,url,title,price_vnd,price_raw,area_m2,area_raw,bedrooms,toilets,furniture,city,district,ward,location_raw,posted_date,scraped_at,price_month_vnd,price_unit_status,district_analysis,scope_flag,duplicate_group_id,area_analysis_m2,bedrooms_analysis,toilets_analysis,quality_flags,scope_decision,price_decision,area_decision,review_note,reviewer,review_status,exclusion_reason,include_price,include_ppm2,price_million,price_per_m2,log_price,log_area,furniture_analysis,furniture_origin,toilets_origin,area_band,bedroom_group,split_group
nhatot,nt_134365781,can_ho_chung_cu,https://www.nhatot.com/134365781.htm,Căn hộ Studio Nhõ 676 Đê La Thành- Hào Nam 4tr8- 5tr8,4800000,"4,8 triệu/tháng",25.0,25.0,1.0,1.0,Đầy đủ,Hà Nội,Đống Đa,Cát Linh,Đê La Thành - Phường Cát Linh - Quận Đống Đa,2026-09-11,2026-09-19,4800000.0,monthly_verified,Đống Đa,normal,,25.0,1.0,1.0,,,,,,,not_required,,True,True,4.8,192000.0,15.38412647587812,3.2188758248682006,Furnished,structured,structured,"[0, 40)",1,listing_nt_134365781
nhatot,nt_134634917,can_ho_chung_cu,https://www.nhatot.com/134634917.htm,CĂN HỘ NHƯ Ý - XÁCH VALI TỚI Ở,15000000,15 triệu/tháng,62.0,62.0,1.0,1.0,Đầy đủ,Hà Nội,Hoàn Kiếm,Cửa Nam,Lý Nam đế - Phường Cửa Nam - Quận Hoàn Kiếm,2026-09-11,2026-09-19,15000000.0,monthly_verified,Hoàn Kiếm,normal,,62.0,1.0,1.0,,,,,,,not_required,,True,True,15.0,241935.48387096773,16.523560759066484,4.127134385045092,Furnished,structured,structured,"[60, 80)",1,listing_nt_134634917
nhatot,nt_134634512,can_ho_chung_cu,https://www.nhatot.com/134634512.htm,🏠 HIẾM – NHÀ TẬP THỂ THÀNH CÔNG – Ô TÔ ĐỖ – FULL TIỆN ÍCH – 3 NGỦ,5000000,5 triệu/tháng,55.0,55.0,3.0,2.0,Đầy đủ,Hà Nội,Ba Đình,Thành Công,Phố Thành Công - Phường Thành Công - Quận Ba Đình,2026-09-11,2026-09-19,5000000.0,monthly_verified,Ba Đình,normal,,55.0,3.0,2.0,,,,,,,not_required,,True,True,5.0,90909.09090909091,15.424948470398375,4.007333185232471,Furnished,structured,structured,"[40, 60)",3,listing_nt_134634512
nhatot,nt_134633016,can_ho_chung_cu,https://www.nhatot.com/134633016.htm,Siêu Hot CCMN 1n1k full nội thất ban công thoáng tại Thái Thịnh,6800000,"6,8 triệu/tháng",30.0,30.0,1.0,1.0,Đầy đủ,Hà Nội,Đống Đa,Thịnh Quang,Phố Thái Thịnh - Phường Thịnh Quang - Quận Đống Đa,2026-09-11,2026-09-19,6800000.0,monthly_verified,Đống Đa,normal,,30.0,1.0,1.0,,,,,,,not_required,,True,True,6.8,226666.66666666666,15.732433170146335,3.4011973816621555,Furnished,structured,structured,"[0, 40)",1,listing_nt_134633016
nhatot,nt_134382346,can_ho_chung_cu,https://www.nhatot.com/134382346.htm,Khai trương CCMN 30m2 Full đồ xịn sò. máy giặt riêng tại Lạc Trung ,7300000,"7,3 triệu/tháng",30.0,30.0,1.0,1.0,Đầy đủ,Hà Nội,Hai Bà Trưng,Vĩnh Tuy,Phố Lạc Trung - Phường Vĩnh Tuy - Quận Hai Bà Trưng,2026-09-11,2026-09-19,7300000.0,monthly_verified,Hai Bà Trưng,normal,,30.0,1.0,1.0,,,,,,,not_required,,True,True,7.3,243333.33333333334,15.80338490611862,3.4011973816621555,Furnished,structured,structured,"[0, 40)",1,listing_nt_134382346
nhatot,nt_134632687,can_ho_chung_cu,https://www.nhatot.com/134632687.htm,Cho Thuê Căn 3 Ngủ 2  Toà Nhà Duyên Hải - Quân Khu 3,12000000,12 triệu/tháng,125.0,125.0,3.0,2.0,Đầy đủ,Hà Nội,Hà Đông,Yết Kiêu,Nguyễn Thái Học - Phường Yết Kiêu - Quận Hà Đông,2026-09-11,2026-09-19,12000000.0,monthly_verified,Hà Đông,suspicious,,125.0,3.0,2.0,scope_suspicious,keep,,,"The title describes a residential unit/room, household amenities or proximity to a school. Commercial/building keywords alone do not justify exclusion. Retained based on CSV context; no on-site verification.",Codex — reviewed titles and CSV fields; original webpages not verified,reviewed,,True,True,12.0,96000.0,16.300417207752275,4.8283137373023015,Furnished,structured,structured,"[100, 150)",3,listing_nt_134632687
nhatot,nt_130738587,can_ho_chung_cu,https://www.nhatot.com/130738587.htm,{ẢNH THẬT GIÁ THẬT 100% } CCMN FULL ĐỒ NGAY. VINSMARTCITY Ở NGAY,4400000,"4,4 triệu/tháng",25.0,25.0,1.0,1.0,,Hà Nội,Nam Từ Liêm,Đại Mỗ,Đường Tây Mỗ - Phường Đại Mỗ - Quận Nam Từ Liêm,2026-09-11,2026-09-19,4400000.0,monthly_verified,Nam Từ Liêm,normal,,25.0,1.0,1.0,,,,,,,not_required,,True,True,4.4,176000.0,15.29711509888849,3.2188758248682006,Unknown,structured,structured,"[0, 40)",1,listing_nt_130738587
nhatot,nt_134632500,can_ho_chung_cu,https://www.nhatot.com/134632500.htm,Cho thuê căn studio 28m2 toà S3 Smart City có ban công,6500000,"6,5 triệu/tháng",28.0,28.0,1.0,1.0,Đầy đủ,Hà Nội,Nam Từ Liêm,Tây Mỗ,The Sapphire-Vinhomes Smart City - Phường Tây Mỗ - Quận Nam Từ Liêm,2026-09-11,2026-09-19,6500000.0,monthly_verified,Nam Từ Liêm,normal,,28.0,1.0,1.0,,,,,,,not_required,,True,True,6.5,232142.85714285713,15.687312734865866,3.332204510175204,Furnished,structured,structured,"[0, 40)",1,listing_nt_134632500
nhatot,nt_134632263,can_ho_chung_cu,https://www.nhatot.com/134632263.htm,🔥 HOPE RESIDENCE 70M² – CĂN GÓC 2 BAN CÔNG –2NGỦ -FULL ĐỒ – 11TR/THÁNG,11000000,11 triệu/tháng,70.0,70.0,2.0,,,Hà Nội,Long Biên,Phúc Đồng,Phố Mai Phúc - Phường Phúc Đồng - Quận Long Biên,2026-09-11,2026-09-19,11000000.0,monthly_verified,Long Biên,normal,,70.0,2.0,,,,,,,,not_required,,True,True,11.0,157142.85714285713,16.213405830762646,4.248495242049359,Unknown,structured,structured,"[60, 80)",2,listing_nt_134632263
nhatot,nt_134606285,can_ho_chung_cu,https://www.nhatot.com/134606285.htm,"HIẾM HOI !! 1n1k mới trống ra ngay gần Láng, chỉ 6x, ở ngay, nhà mới",6650000,"6,65 triệu/tháng",37.0,37.0,1.0,1.0,Đầy đủ,Hà Nội,Cầu Giấy,Yên Hoà,Đường Nguyễn Khang - Phường Yên Hoà - Quận Cầu Giấy,2026-09-11,2026-09-19,6650000.0,monthly_verified,Cầu Giấy,normal,,37.0,1.0,1.0,,,,,,,not_required,,True,True,6.65,179729.72972972973,15.710127412632037,3.6109179126442243,Furnished,structured,structured,"[0, 40)",1,listing_nt_134606285
nhatot,nt_134602304,can_ho_chung_cu,https://www.nhatot.com/134602304.htm,"✨ PHÒNG ĐẸP BA ĐÌNH – FULL NỘI THẤT – RIÊNG TƯ, THOÁNG ĐÃNG, TIỆN NGHI",7500000,"7,5 triệu/tháng",35.0,35.0,1.0,1.0,Đầy đủ,Hà Nội,Ba Đình,Đội Cấn,Đường Bưởi - Phường Đội Cấn - Quận Ba Đình,2026-09-11,2026-09-19,7500000.0,monthly_verified,Ba Đình,normal,,35.0,1.0,1.0,,,,,,,not_required,,True,True,7.5,214285.7142857143,15.830413578506539,3.5553480614894135,Furnished,structured,structured,"[0, 40)",1,listing_nt_134602304
nhatot,nt_134380525,can_ho_chung_cu,https://www.nhatot.com/134380525.htm,"Siêu Hot CCMN 30m2  Full đồ xịn sò. ban công, máy giặt tại Hoàng Mai",5200000,"5,2 triệu/tháng",30.0,30.0,1.0,1.0,Đầy đủ,Hà Nội,Hoàng Mai,Hoàng Văn Thụ,Đường Hoàng Mai - Phường Hoàng Văn Thụ - Quận Hoàng Mai,2026-09-11,2026-09-19,5200000.0,monthly_verified,Hoàng Mai,normal,,30.0,1.0,1.0,,,,,,,not_required,,True,True,5.2,173333.33333333334,15.464169183551656,3.4011973816621555,Furnished,structured,structured,"[0, 40)",1,listing_nt_134380525
nhatot,nt_134601535,can_ho_chung_cu,https://www.nhatot.com/134601535.htm,CĂN HỘ CAO CẤP NỘI THẤT - NGAY GẦN BẾN XE MỸ ĐÌNH - ĐẢM BẢO PCCC,5800000,"5,8 triệu/tháng",28.0,28.0,1.0,1.0,Đầy đủ,Hà Nội,Nam Từ Liêm,Mỹ Đình 2,Đường Mỹ Đình - Phường Mỹ Đình 2 - Quận Nam Từ Liêm,2026-09-11,2026-09-19,5800000.0,monthly_verified,Nam Từ Liêm,normal,,28.0,1.0,1.0,,,,,,,not_required,,True,True,5.8,207142.85714285713,15.573368475516649,3.332204510175204,Furnished,structured,structured,"[0, 40)",1,listing_nt_134601535
nhatot,nt_134589930,can_ho_chung_cu,https://www.nhatot.com/134589930.htm,CĂN HỘ FULL ĐỒ NGAY ĐẠI LỘ THĂNG LONG - KAENGNAM - THE MATRIX ONE,4750000,"4,75 triệu/tháng",25.0,25.0,1.0,,,Hà Nội,Nam Từ Liêm,Mễ Trì,Đường Miếu Đầm - Phường Mễ Trì - Quận Nam Từ Liêm,2026-09-11,2026-09-19,4750000.0,monthly_verified,Nam Từ Liêm,normal,,25.0,1.0,,,,,,,,not_required,,True,True,4.75,190000.0,15.373655176010823,3.2188758248682006,Unknown,structured,structured,"[0, 40)",1,listing_nt_134589930
nhatot,nt_134629951,can_ho_chung_cu,https://www.nhatot.com/134629951.htm,"Tập Thể Tầng 3 phố Bạch Mai, 65m, 2PN, 1Khách rộng, Căn Góc Thoáng",6200000,"6,2 triệu/tháng",65.0,65.0,2.0,1.0,Đầy đủ,Hà Nội,Hai Bà Trưng,Bạch Mai,Phố Bạch Mai - Phường Bạch Mai - Quận Hai Bà Trưng,2026-09-11,2026-09-19,6200000.0,monthly_verified,Hai Bà Trưng,normal,,65.0,2.0,1.0,,,,,,,not_required,,True,True,6.2,95384.61538461539,15.64005985001532,4.174387269895637,Furnished,structured,structured,"[60, 80)",2,listing_nt_134629951
nhatot,nt_132866633,can_ho_chung_cu,https://www.nhatot.com/132866633.htm,"Chung Cư Mini Tại Hoàng Liệt, Gần Hồ Linh Đàm",5300000,"5,3 triệu/tháng",30.0,30.0,1.0,,Đầy đủ,Hà Nội,Hoàng Mai,Hoàng Liệt,Đường Ngọc Hồi - Phường Hoàng Liệt - Quận Hoàng Mai,2026-09-11,2026-09-19,5300000.0,monthly_verified,Hoàng Mai,normal,,30.0,1.0,,,,,,,,not_required,,True,True,5.3,176666.66666666666,15.483217378522351,3.4011973816621555,Furnished,structured,structured,"[0, 40)",1,listing_nt_132866633
nhatot,nt_134564434,can_ho_chung_cu,https://www.nhatot.com/134564434.htm,Căn hộ Tập thể Tầng 3 DT 45m thoáng 01 P.Ngủ ngõ ô tô Nguyễn Chí Thanh,5000000,5 triệu/tháng,45.0,45.0,1.0,1.0,,Hà Nội,Đống Đa,Láng Thượng,Ngõ 62 Phố Nguyễn Chí Thanh - Phường Láng Thượng - Quận Đống Đa,2026-09-11,2026-09-19,5000000.0,monthly_verified,Đống Đa,normal,,45.0,1.0,1.0,,,,,,,not_required,,True,True,5.0,111111.11111111111,15.424948470398375,3.8066624897703196,Unknown,structured,structured,"[40, 60)",1,listing_nt_134564434
nhatot,nt_134628081,can_ho_chung_cu,https://www.nhatot.com/134628081.htm,căn hộ Thuỵ Khuê 2 ngủ 2 vệ sinh ở tháng 10,13500000,"13,5 triệu/tháng",70.0,70.0,2.0,2.0,Đầy đủ,Hà Nội,Tây Hồ,Thụy Khuê,Phố Đồng Cổ - Phường Thụy Khuê - Quận Tây Hồ,2026-09-11,2026-09-19,13500000.0,monthly_verified,Tây Hồ,normal,,70.0,2.0,2.0,,,,,,,not_required,,True,True,13.5,192857.14285714287,16.41820024340866,4.248495242049359,Furnished,structured,structured,"[60, 80)",2,listing_nt_134628081
nhatot,nt_133111433,can_ho_chung_cu,https://www.nhatot.com/133111433.htm,"CHO THUÊ CĂN HỘ HÀ NỘI 1N1K, TẠI LẠC LONG QUÂN",6800000,"6,8 triệu/tháng",40.0,40.0,1.0,,Đầy đủ,Hà Nội,Tây Hồ,Bưởi,Đường Lạc Long Quân - Phường Bưởi - Quận Tây Hồ,2026-09-11,2026-09-19,6800000.0,monthly_verified,Tây Hồ,normal,,40.0,1.0,,,,,,,,not_required,,True,True,6.8,170000.0,15.732433170146335,3.6888794541139363,Furnished,structured,structured,"[40, 60)",1,listing_nt_133111433
nhatot,nt_134607030,can_ho_chung_cu,https://www.nhatot.com/134607030.htm,Studio Full Nội Thất 12 Lương Khánh Thiện - Gần ĐH Kinh Tế Quốc Dân,6600000,"6,6 triệu/tháng",40.0,40.0,1.0,1.0,Đầy đủ,Hà Nội,Hoàng Mai,Tương Mai,Ngõ 12 Phố Lương Khánh Thiện - Phường Tương Mai - Quận Hoàng Mai,2026-09-11,2026-09-19,6600000.0,monthly_verified,Hoàng Mai,normal,,40.0,1.0,1.0,,,,,,,not_required,,True,True,6.6,165000.0,15.702580206996654,3.6888794541139363,Furnished,structured,structured,"[40, 60)",1,listing_nt_134607030
nhatot,nt_134627130,can_ho_chung_cu,https://www.nhatot.com/134627130.htm,"Cho thuê nhà nguyên căn, giá cả thoả thuận ",1000000,1 triệu/tháng,67.0,67.0,11.0,7.0,Đầy đủ,Hà Nội,Tây Hồ,Phú Thượng,Đường An Dương Vương - Phường Phú Thượng - Quận Tây Hồ,2026-09-11,2026-09-19,,review_excluded,Tây Hồ,normal,,67.0,,7.0,price_needs_review;bedrooms_unit_ambiguous;price_tail_p01_p99,,exclude,,The title mentions daily or negotiable pricing; there is insufficient evidence that the recorded value is monthly rent.,Codex — reviewed titles and CSV fields; original webpages not verified,reviewed,price_unverified_or_excluded,False,False,,,,4.204692619390966,Furnished,structured,structured,"[60, 80)",Unknown,listing_nt_134627130
nhatot,nt_134589347,can_ho_chung_cu,https://www.nhatot.com/134589347.htm,"🏠 CHO THUÊ TẬP THỂ TẦNG 2 – THÀNH CÔNG, BA ĐÌNH",9000000,9 triệu/tháng,80.0,80.0,2.0,2.0,,Hà Nội,Ba Đình,Thành Công,Phố Thành Công - Phường Thành Công - Quận Ba Đình,2026-09-11,2026-09-19,9000000.0,monthly_verified,Ba Đình,normal,,80.0,2.0,2.0,,,,,,,not_required,,True,True,9.0,112500.0,16.012735135300492,4.382026634673881,Unknown,structured,structured,"[80, 100)",2,listing_nt_134589347
nhatot,nt_134162024,can_ho_chung_cu,https://www.nhatot.com/134162024.htm,Cho thuê căn hộ mini full đồ mặt ban công nội thất cao cấp Nam Từ Liêm,5500000,"5,5 triệu/tháng",30.0,30.0,1.0,,,Hà Nội,Nam Từ Liêm,Mỹ Đình 2,Đường Đỗ Đức Dục - Phường Mỹ Đình 2 - Quận Nam Từ Liêm,2026-09-11,2026-09-19,5500000.0,monthly_verified,Nam Từ Liêm,normal,,30.0,1.0,,,,,,,,not_required,,True,True,5.5,183333.33333333334,15.520258650202699,3.4011973816621555,Unknown,structured,structured,"[0, 40)",1,listing_nt_134162024
nhatot,nt_134598448,can_ho_chung_cu,https://www.nhatot.com/134598448.htm,"CHO THUÊ CĂN HỘ 1 NGỦ 1 KHÁCH MỚI TINH TẠI ĐỒNG ME, GẦN JW MARRIOT",8500000,"8,5 triệu/tháng",40.0,40.0,1.0,,Đầy đủ,Hà Nội,Nam Từ Liêm,Mễ Trì,Phố Đồng Me - Phường Mễ Trì - Quận Nam Từ Liêm,2026-09-11,2026-09-19,8500000.0,monthly_verified,Nam Từ Liêm,normal,,40.0,1.0,,,,,,,,not_required,,True,True,8.5,212500.0,15.955576721460545,3.6888794541139363,Furnished,structured,structured,"[40, 60)",1,listing_nt_134598448
nhatot,nt_129231761,can_ho_chung_cu,https://www.nhatot.com/129231761.htm,"✨ CCMN FULL ĐỒ – NGÕ 359 ÂU CƠ, TÂY HỒ – VIEW HỒ TÂY, Ở NGAY ✨",5050000,"5,05 triệu/tháng",25.0,25.0,1.0,1.0,,Hà Nội,Tây Hồ,Quảng An,Đường Âu Cơ - Phường Quảng An - Quận Tây Hồ,2026-09-11,2026-09-19,5050000.0,monthly_verified,Tây Hồ,normal,,25.0,1.0,1.0,,,,,,,not_required,,True,True,5.05,202000.0,15.434898801251542,3.2188758248682006,Unknown,structured,structured,"[0, 40)",1,listing_nt_129231761
nhatot,nt_134601249,can_ho_chung_cu,https://www.nhatot.com/134601249.htm,CĂN HỘ CAO CẤP 1 NGỦ 1 KHÁCH NGAY BÃI Ô TÔ - GẦN PHẠM HÙNG - Ở LUÔN,6000000,6 triệu/tháng,30.0,30.0,1.0,1.0,Đầy đủ,Hà Nội,Nam Từ Liêm,Mễ Trì,Đường Mễ Trì - Phường Mễ Trì - Quận Nam Từ Liêm,2026-09-11,2026-09-19,6000000.0,monthly_verified,Nam Từ Liêm,normal,,30.0,1.0,1.0,,,,,,,not_required,,True,True,6.0,200000.0,15.60727002719233,3.4011973816621555,Furnished,structured,structured,"[0, 40)",1,listing_nt_134601249
nhatot,nt_134602664,can_ho_chung_cu,https://www.nhatot.com/134602664.htm,CHO THUÊ CĂN HỘ FULL NỘI THẤT,8500000,"8,5 triệu/tháng",50.0,50.0,1.0,1.0,Đầy đủ,Hà Nội,Nam Từ Liêm,Mễ Trì,Ngõ 32 Phố Đồng Me - Phường Mễ Trì - Quận Nam Từ Liêm,2026-09-11,2026-09-19,8500000.0,monthly_verified,Nam Từ Liêm,normal,,50.0,1.0,1.0,,,,,,,not_required,,True,True,8.5,170000.0,15.955576721460545,3.912023005428146,Furnished,structured,structured,"[40, 60)",1,listing_nt_134602664
nhatot,nt_132434017,can_ho_chung_cu,https://www.nhatot.com/132434017.htm,Căn hộ Studio Ngõ 139 Nguyễn Ngọc Vũ 4tr8- 6tr,4800000,"4,8 triệu/tháng",25.0,25.0,1.0,1.0,Đầy đủ,Hà Nội,Cầu Giấy,Trung Hoà,Đường Nguyễn Ngọc Vũ - Phường Trung Hoà - Quận Cầu Giấy,2026-09-11,2026-09-19,4800000.0,monthly_verified,Cầu Giấy,normal,,25.0,1.0,1.0,,,,,,,not_required,,True,True,4.8,192000.0,15.38412647587812,3.2188758248682006,Furnished,structured,structured,"[0, 40)",1,listing_nt_132434017
nhatot,nt_134625483,can_ho_chung_cu,https://www.nhatot.com/134625483.htm,"Cho thuê căn hộ 3 ngủ 2 vệ sinh tại 349 Vũ Tông Phan, Thanh Xuân",13500000,"13,5 triệu/tháng",,,3.0,2.0,,Hà Nội,Thanh Xuân,Khương Đình,Đường Vũ Tông Phan - Phường Khương Đình - Quận Thanh Xuân,2026-09-11,2026-09-19,13500000.0,monthly_verified,Thanh Xuân,normal,,,3.0,2.0,area_missing_or_invalid,,,,,,not_required,,True,False,13.5,,16.41820024340866,,Unknown,structured,structured,Unknown,3,listing_nt_134625483
nhatot,nt_134625454,can_ho_chung_cu,https://www.nhatot.com/134625454.htm,"Cho thuê căn hộ full nội thất Phan Kế Bính, Ba Đình",8800000,"8,8 triệu/tháng",,,1.0,,,Hà Nội,Ba Đình,Cống Vị,Đường Phan Kế Bính - Phường Cống Vị - Quận Ba Đình,2026-09-11,2026-09-19,8800000.0,monthly_verified,Ba Đình,normal,,,1.0,,area_missing_or_invalid,,,,,,not_required,,True,False,8.8,,15.990262279448435,,Unknown,structured,structured,Unknown,1,listing_nt_134625454
nhatot,nt_134625421,can_ho_chung_cu,https://www.nhatot.com/134625421.htm,"HOT!!! 5-6X BAN CÔNG SIÊU RỘNG, OTO ĐỖ CỬA, MÁY GIẶT RIÊNG,FULL NT MỚI",5500000,"5,5 triệu/tháng",30.0,30.0,1.0,,Đầy đủ,Hà Nội,Ba Đình,Kim Mã,Phố Kim Mã - Phường Kim Mã - Quận Ba Đình,2026-09-11,2026-09-19,5500000.0,monthly_verified,Ba Đình,normal,,30.0,1.0,,,,,,,,not_required,,True,True,5.5,183333.33333333334,15.520258650202699,3.4011973816621555,Furnished,structured,structured,"[0, 40)",1,listing_nt_134625421
nhatot,nt_128039288,can_ho_chung_cu,https://www.nhatot.com/128039288.htm,Cho Thuê Căn Hộ Dịch Vụ Studio Cao Cấp 35m² Âu Cơ Tây Hồ Hà Nội,6000000,6 triệu/tháng,35.0,35.0,1.0,1.0,Đầy đủ,Hà Nội,Tây Hồ,Nhật Tân,Đường Âu Cơ - Phường Nhật Tân - Quận Tây Hồ,2026-09-10,2026-09-19,6000000.0,monthly_verified,Tây Hồ,normal,candidate_nt_128039288,35.0,1.0,1.0,duplicate_candidate,,,,,,not_required,,True,True,6.0,171428.57142857142,15.60727002719233,3.5553480614894135,Furnished,structured,structured,"[0, 40)",1,candidate_nt_128039288
nhatot,nt_133638430,can_ho_chung_cu,https://www.nhatot.com/133638430.htm,"🏡 Studio Full Nội Thất - Tăng Thiết Giáp,Gần Cổ Nhuế,Gần Phạm Văn Đồng",5700000,"5,7 triệu/tháng",35.0,35.0,1.0,1.0,Đầy đủ,Hà Nội,Bắc Từ Liêm,Cổ Nhuế 2,Đường Tăng Thiết Giáp - Phường Cổ Nhuế 2 - Quận Bắc Từ Liêm,2026-09-10,2026-09-19,5700000.0,monthly_verified,Bắc Từ Liêm,normal,,35.0,1.0,1.0,,,,,,,not_required,,True,True,5.7,162857.14285714287,15.555976732804778,3.5553480614894135,Furnished,structured,structured,"[0, 40)",1,listing_nt_133638430
nhatot,nt_132814504,can_ho_chung_cu,https://www.nhatot.com/132814504.htm,CHO THUÊ CHUNG CƯ 1N1K CẦU GIẤY,7900000,"7,9 triệu/tháng",36.0,36.0,1.0,,Đầy đủ,Hà Nội,Cầu Giấy,Trung Hoà,Phố Nguyễn Quốc Trị - Phường Trung Hoà - Quận Cầu Giấy,2026-09-10,2026-09-19,7900000.0,monthly_verified,Cầu Giấy,normal,,36.0,1.0,,,,,,,,not_required,,True,True,7.9,219444.44444444444,15.88237331743725,3.58351893845611,Furnished,structured,structured,"[0, 40)",1,listing_nt_132814504
nhatot,nt_134624500,can_ho_chung_cu,https://www.nhatot.com/134624500.htm,"Cho thuê 1PN Full Nội Thất 58 Nguyễn Khánh Toàn,Gần Các Trường Đại Học",7800000,"7,8 triệu/tháng",40.0,40.0,1.0,1.0,Đầy đủ,Hà Nội,Cầu Giấy,Quan Hoa,Đường Nguyễn Khánh Toàn - Phường Quan Hoa - Quận Cầu Giấy,2026-09-10,2026-09-19,7800000.0,monthly_verified,Cầu Giấy,normal,,40.0,1.0,1.0,,,,,,,not_required,,True,True,7.8,195000.0,15.86963429165982,3.6888794541139363,Furnished,structured,structured,"[40, 60)",1,listing_nt_134624500
nhatot,nt_134623531,can_ho_chung_cu,https://www.nhatot.com/134623531.htm,CĂN HỘ 1N1K-STUDIO MỚI FULL NỘI THẤT NGUYỄN KHÁNH TOÀN - CẦU GIẤY,8500000,"8,5 triệu/tháng",60.0,60.0,1.0,1.0,Đầy đủ,Hà Nội,Cầu Giấy,Nghĩa Đô,Phố Nguyễn Khánh Toàn  - Phường Nghĩa Đô - Quận Cầu Giấy,2026-09-10,2026-09-19,8500000.0,monthly_verified,Cầu Giấy,normal,,60.0,1.0,1.0,,,,,,,not_required,,True,True,8.5,141666.66666666666,15.955576721460545,4.0943445622221,Furnished,structured,structured,"[60, 80)",1,listing_nt_134623531
nhatot,nt_134623003,can_ho_chung_cu,https://www.nhatot.com/134623003.htm,"CHO THUÊ CĂN 2N1K – NGÕ 116 PHAN KẾ BÍNH, CỐNG VỊ, BA ĐÌNH, HÀ NỘI",11500000,"11,5 triệu/tháng",50.0,50.0,2.0,,Đầy đủ,Hà Nội,Ba Đình,Cống Vị,Phố Phan Kế Bính - Phường Cống Vị - Quận Ba Đình,2026-09-10,2026-09-19,11500000.0,monthly_verified,Ba Đình,normal,,50.0,2.0,,,,,,,,not_required,,True,True,11.5,230000.0,16.25785759333348,3.912023005428146,Furnished,structured,structured,"[40, 60)",2,listing_nt_134623003
nhatot,nt_134621311,can_ho_chung_cu,https://www.nhatot.com/134621311.htm,CHO THUÊ CĂN HỘ TẬP THỂ TẦNG 5 – MẶT PHỐ LÝ THƯỜNG KIỆT-  HOÀN KIẾM,6500000,"6,5 triệu/tháng",36.0,36.0,1.0,1.0,Đầy đủ,Hà Nội,Hoàn Kiếm,Cửa Nam,Phố Lý Thường Kiệt - Phường Cửa Nam - Quận Hoàn Kiếm,2026-09-10,2026-09-19,6500000.0,monthly_verified,Hoàn Kiếm,normal,,36.0,1.0,1.0,,,,,,,not_required,,True,True,6.5,180555.55555555556,15.687312734865866,3.58351893845611,Furnished,structured,structured,"[0, 40)",1,listing_nt_134621311
nhatot,nt_134510061,can_ho_chung_cu,https://www.nhatot.com/134510061.htm,"Cho thuê căn 1 phòng ngủ tại phố Từ Hoa, Tây Hồ",10000000,10 triệu/tháng,70.0,70.0,1.0,,Đầy đủ,Hà Nội,Tây Hồ,Quảng An,Phố Từ Hoa - Phường Quảng An - Quận Tây Hồ,2026-09-10,2026-09-19,10000000.0,monthly_verified,Tây Hồ,normal,,70.0,1.0,,,,,,,,not_required,,True,True,10.0,142857.14285714287,16.11809565095832,4.248495242049359,Furnished,structured,structured,"[60, 80)",1,listing_nt_134510061
nhatot,nt_134619229,can_ho_chung_cu,https://www.nhatot.com/134619229.htm,"[Chính chủ]Cho thuê căn 2PN,2WC tòa T3,Thăng Long Capital, 8,5tr, 70m2",8500000,"8,5 triệu/tháng",70.0,70.0,2.0,2.0,,Hà Nội,Hoài Đức,An Khánh,An Khánh - Xã An Khánh - Huyện Hoài Đức,2026-09-10,2026-09-19,8500000.0,monthly_verified,Hoài Đức,normal,,70.0,2.0,2.0,,,,,,,not_required,,True,True,8.5,121428.57142857143,15.955576721460545,4.248495242049359,Unknown,structured,structured,"[60, 80)",2,listing_nt_134619229
nhatot,nt_134618329,can_ho_chung_cu,https://www.nhatot.com/134618329.htm,CHO THUÊ CĂN HỘ MỚI KHAI TRƯƠNG CỬA SỔ TẠI NGỌC TRỤC,4450000,"4,45 triệu/tháng",30.0,30.0,1.0,,Đầy đủ,Hà Nội,Nam Từ Liêm,Đại Mỗ,Phố Ngọc Trục - Phường Đại Mỗ - Quận Nam Từ Liêm,2026-09-10,2026-09-19,4450000.0,monthly_verified,Nam Từ Liêm,normal,,30.0,1.0,,,,,,,,not_required,,True,True,4.45,148333.33333333334,15.308414654142423,3.4011973816621555,Furnished,structured,structured,"[0, 40)",1,listing_nt_134618329
nhatot,nt_134616829,can_ho_chung_cu,https://www.nhatot.com/134616829.htm,Chính chủ cho thuê căn hộ chung cư,6500000,"6,5 triệu/tháng",55.0,55.0,2.0,1.0,Đầy đủ,Hà Nội,Cầu Giấy,Quan Hoa,Phố Quan Hoa Nguyễn Khánh Toàn - Phường Quan Hoa - Quận Cầu Giấy,2026-09-10,2026-09-19,6500000.0,monthly_verified,Cầu Giấy,normal,,55.0,2.0,1.0,,,,,,,not_required,,True,True,6.5,118181.81818181818,15.687312734865866,4.007333185232471,Furnished,structured,structured,"[40, 60)",2,listing_nt_134616829
nhatot,nt_134616639,can_ho_chung_cu,https://www.nhatot.com/134616639.htm,"CHO THUÊ NHÀ LÝ THƯỜNG KIỆT, HOÀN KIẾM",6500000,"6,5 triệu/tháng",35.0,35.0,1.0,1.0,,Hà Nội,Hoàn Kiếm,Hàng Bài,Phố Lý Thường Kiệt - Phường Hàng Bài - Quận Hoàn Kiếm,2026-09-10,2026-09-19,6500000.0,monthly_verified,Hoàn Kiếm,normal,,35.0,1.0,1.0,,,,,,,not_required,,True,True,6.5,185714.2857142857,15.687312734865866,3.5553480614894135,Unknown,structured,structured,"[0, 40)",1,listing_nt_134616639
